flight_id,departure_airport,arrival_airport,model,flight_time_mm,book_date,fare_conditions,amount
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-10T14:17:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-12T21:27:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-22T22:06:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-16T17:45:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-21T06:43:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-07T11:14:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-10T12:54:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-22T22:29:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-23T13:34:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-21T05:23:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-16T06:38:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-14T10:40:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-12T14:03:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-18T10:44:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-19T14:11:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-20T10:23:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-15T23:20:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-15T09:02:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-22T11:23:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-10T13:44:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-14T23:24:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-25T08:56:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-21T11:14:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-11T00:43:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-20T21:49:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-14T10:40:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-16T19:35:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-25T08:56:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-14T21:15:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-23T07:59:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-16T06:04:00Z,Economy,12200.00
136209,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-17T23:44:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-10T00:34:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-13T21:28:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T04:28:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-15T10:28:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T05:23:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-09T02:21:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-15T10:56:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T05:15:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-09T15:08:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T16:17:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-02T22:10:00Z,Business,36600.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-09T02:21:00Z,Economy,13400.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T21:49:00Z,Economy,13400.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-06T08:02:00Z,Economy,13400.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T18:54:00Z,Economy,13400.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T15:36:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-15T10:28:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-30T08:10:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T15:36:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T02:56:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-31T21:16:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-16T05:44:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T13:51:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T03:37:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-15T04:42:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-11T02:50:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-31T23:37:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-10T23:47:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T16:17:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-12T00:07:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T17:39:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T15:06:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-10T23:47:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-05T11:59:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-17T05:16:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-29T08:59:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-10T23:47:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-12T22:40:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T08:45:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T10:49:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-08T12:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-30T21:15:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T01:33:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T03:30:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-14T14:21:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T07:55:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T23:54:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T18:16:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-13T00:58:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-09T13:45:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T04:53:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-17T05:16:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-11T20:49:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T14:56:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T18:51:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-13T20:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-02T22:10:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T14:18:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-15T20:37:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T14:56:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-15T10:56:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T10:47:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T23:16:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T18:16:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T03:37:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-11T19:14:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T03:18:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T03:29:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-06T20:21:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-16T18:04:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-02T22:10:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-11T06:20:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-08T12:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-11T00:14:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-17T05:21:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-13T19:39:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T14:56:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-09T15:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-18T13:20:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-05T12:15:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T01:44:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T21:49:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-08T23:40:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-09T15:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-31T21:16:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-06T03:29:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-14T14:21:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-07T21:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T03:18:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-17T07:50:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-06T03:29:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-03T03:58:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-02T21:10:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T07:55:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-06T08:02:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-01T03:30:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-17T05:21:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-11T13:51:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-10T11:14:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-11T01:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-16T07:43:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T03:08:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-17T05:21:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-06T21:13:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-02T00:19:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-02T00:19:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-04T16:17:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-27T17:55:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-12T22:40:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-02T10:12:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-10T02:27:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-14T14:21:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-02-12T17:56:00Z,Economy,12200.00
136215,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-27T17:55:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-05T23:25:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-15T05:49:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-09T12:27:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-11T20:36:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-02T03:30:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-11T20:36:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-15T16:05:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-05T08:23:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-10T02:31:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-10T07:13:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-14T09:27:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-12T22:49:00Z,Business,36600.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-08T02:16:00Z,Economy,13400.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-10T07:13:00Z,Economy,13400.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-10T03:26:00Z,Economy,13400.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-02T03:30:00Z,Economy,13400.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-14T09:27:00Z,Economy,13400.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-17T06:09:00Z,Economy,13400.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-03T07:00:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-08T06:04:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-09T22:44:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-06T11:09:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-05T00:39:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-15T03:36:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-11T18:07:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-07T05:03:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-03T12:52:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-08T04:26:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-15T22:14:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-11T11:34:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-05T01:53:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-10T13:08:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-10T18:42:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-15T05:36:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-03T04:58:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-11T07:57:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-10T02:24:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-31T00:56:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2016-12-31T00:56:00Z,Economy,12200.00
136226,AAQ,SVO,Boeing 737-300,0 years 0 mons 0 days 1 hours 40 mins 0.00 secs,2017-01-06T10:37:00Z,Economy,12200.00
